date,segment,exchange,symbol,scrip_name,holding_quantity,avg_price,holding_amount,open_price,open_amount,high_price,high_amount,low_price,low_amount,close_price,close_amount
2024-03-14,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,962.99,9629.9,975.96,9759.6,950.02,9500.2,961.84,9618.4
2024-03-14,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,502.45,7536.75,518.85,7782.75,495.05,7425.75,517.6,7764.0
2024-03-14,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,147.1,14710.0,157.3,15730.0,144.3,14430.0,152.75,15275.0
2024-03-15,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,348.5,21258.5,355.8,21703.8,341.5,20831.5,344.15,20993.15
2024-03-15,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.35,100.2,8.68,104.16,8.02,96.24,8.56,102.72
2024-03-15,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,963.68,9636.8,973.97,9739.7,934.31,9343.1,940.38,9403.8
2024-03-15,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,515.9,7738.5,518.0,7770.0,506.3,7594.5,516.8,7752.0
2024-03-15,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,152.85,15285.0,161.7,16170.0,152.45,15245.0,160.05,16005.0
2024-03-16,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,348.5,21258.5,355.8,21703.8,341.5,20831.5,344.15,20993.15
2024-03-16,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.35,100.2,8.68,104.16,8.02,96.24,8.56,102.72
2024-03-16,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,963.68,9636.8,973.97,9739.7,934.31,9343.1,940.38,9403.8
2024-03-16,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,515.9,7738.5,518.0,7770.0,506.3,7594.5,516.8,7752.0
2024-03-16,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,152.85,15285.0,161.7,16170.0,152.45,15245.0,160.05,16005.0
2024-03-17,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,348.5,21258.5,355.8,21703.8,341.5,20831.5,344.15,20993.15
2024-03-17,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.35,100.2,8.68,104.16,8.02,96.24,8.56,102.72
2024-03-17,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,963.68,9636.8,973.97,9739.7,934.31,9343.1,940.38,9403.8
2024-03-17,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,515.9,7738.5,518.0,7770.0,506.3,7594.5,516.8,7752.0
2024-03-17,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,152.85,15285.0,161.7,16170.0,152.45,15245.0,160.05,16005.0
2024-03-18,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,338.05,20621.05,341.5,20831.5,334.2,20386.2,337.35,20578.35
2024-03-18,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.6,103.2,8.7,104.4,8.2,98.4,8.24,98.88
2024-03-18,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,940.18,9401.8,968.4,9684.0,931.08,9310.8,966.22,9662.2
2024-03-18,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,517.45,7761.75,517.6,7764.0,509.0,7635.0,510.35,7655.25
2024-03-18,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,162.5,16250.0,164.45,16445.0,157.25,15725.0,158.25,15825.0
2024-03-19,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,338.8,20666.8,344.65,21023.65,334.1,20380.1,335.3,20453.3
2024-03-19,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.21,98.52,8.21,98.52,7.95,95.4,8.06,96.72
2024-03-19,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,964.58,9645.8,964.58,9645.8,946.09,9460.9,951.66,9516.6
2024-03-19,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,509.9,7648.5,509.9,7648.5,493.0,7395.0,494.8,7422.0
2024-03-19,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,158.6,15860.0,161.45,16145.0,156.5,15650.0,157.95,15795.0
2024-03-20,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,337.05,20560.05,339.5,20709.5,330.0,20130.0,330.95,20187.95
2024-03-20,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,7.9,94.8,8.25,99.0,7.9,94.8,8.08,96.96
2024-03-20,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,955.08,9550.8,959.06,9590.6,915.58,9155.8,934.91,9349.1
2024-03-20,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,495.25,7428.75,501.4,7521.0,489.4,7341.0,493.6,7404.0
2024-03-20,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,159.45,15945.0,166.7,16670.0,159.0,15900.0,165.6,16560.0
2024-03-21,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,334.45,20401.45,337.5,20587.5,332.5,20282.5,333.7,20355.7
2024-03-21,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.1,97.2,8.48,101.76,8.1,97.2,8.48,101.76
2024-03-21,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,944.25,9442.5,962.94,9629.4,940.13,9401.3,958.91,9589.1
2024-03-21,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,500.0,7500.0,505.25,7578.75,498.45,7476.75,500.7,7510.5
2024-03-21,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,168.0,16800.0,171.0,17100.0,166.4,16640.0,169.65,16965.0
2024-03-22,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,335.0,20435.0,338.05,20621.05,334.05,20377.05,335.7,20477.7
2024-03-22,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.54,102.48,8.9,106.8,8.37,100.44,8.9,106.8
2024-03-22,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,959.95,9599.5,980.18,9801.8,944.65,9446.5,973.52,9735.2
2024-03-22,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,488.05,7320.75,490.45,7356.75,479.45,7191.75,487.05,7305.75
2024-03-22,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,170.45,17045.0,174.9,17490.0,169.05,16905.0,174.2,17420.0
2024-03-23,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,335.0,20435.0,338.05,20621.05,334.05,20377.05,335.7,20477.7
2024-03-23,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.54,102.48,8.9,106.8,8.37,100.44,8.9,106.8
2024-03-23,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,959.95,9599.5,980.18,9801.8,944.65,9446.5,973.52,9735.2
2024-03-23,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,488.05,7320.75,490.45,7356.75,479.45,7191.75,487.05,7305.75
2024-03-23,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,170.45,17045.0,174.9,17490.0,169.05,16905.0,174.2,17420.0
2024-03-24,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,335.0,20435.0,338.05,20621.05,334.05,20377.05,335.7,20477.7
2024-03-24,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.54,102.48,8.9,106.8,8.37,100.44,8.9,106.8
2024-03-24,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,959.95,9599.5,980.18,9801.8,944.65,9446.5,973.52,9735.2
2024-03-24,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,488.05,7320.75,490.45,7356.75,479.45,7191.75,487.05,7305.75
2024-03-24,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,170.45,17045.0,174.9,17490.0,169.05,16905.0,174.2,17420.0
2024-03-25,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,335.0,20435.0,338.05,20621.05,334.05,20377.05,335.7,20477.7
2024-03-25,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.54,102.48,8.9,106.8,8.37,100.44,8.9,106.8
2024-03-25,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,959.95,9599.5,980.18,9801.8,944.65,9446.5,973.52,9735.2
2024-03-25,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,488.05,7320.75,490.45,7356.75,479.45,7191.75,487.05,7305.75
2024-03-25,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,170.45,17045.0,174.9,17490.0,169.05,16905.0,174.2,17420.0
2024-03-26,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,336.0,20496.0,341.6,20837.6,330.5,20160.5,331.25,20206.25
2024-03-26,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.08,108.96,9.15,109.8,8.6,103.2,8.65,103.8
2024-03-26,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,971.48,9714.8,988.83,9888.3,970.39,9703.9,979.98,9799.8
2024-03-26,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,487.05,7305.75,490.75,7361.25,479.05,7185.75,479.75,7196.25
2024-03-26,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,173.4,17340.0,183.65,18365.0,172.2,17220.0,182.6,18260.0
2024-03-27,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,333.0,20313.0,335.4,20459.4,321.65,19620.65,323.5,19733.5
2024-03-27,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.8,105.6,8.8,105.6,8.23,98.76,8.26,99.12
2024-03-27,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,987.09,9870.9,988.88,9888.8,970.89,9708.9,972.78,9727.8
2024-03-27,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,481.95,7229.25,481.95,7229.25,471.4,7071.0,472.2,7083.0
2024-03-27,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,183.6,18360.0,189.0,18900.0,177.2,17720.0,179.45,17945.0
2024-03-28,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,327.0,19947.0,330.95,20187.95,320.1,19526.1,321.4,19605.4
2024-03-28,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.3,99.6,8.6,103.2,8.2,98.4,8.28,99.36
2024-03-28,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,977.35,9773.5,993.35,9933.5,972.97,9729.7,986.89,9868.9
2024-03-28,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,476.95,7154.25,483.05,7245.75,475.4,7131.0,480.05,7200.75
2024-03-28,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,179.8,17980.0,184.7,18470.0,176.0,17600.0,182.1,18210.0
2024-03-29,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,327.0,19947.0,330.95,20187.95,320.1,19526.1,321.4,19605.4
2024-03-29,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.3,99.6,8.6,103.2,8.2,98.4,8.28,99.36
2024-03-29,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,977.35,9773.5,993.35,9933.5,972.97,9729.7,986.89,9868.9
2024-03-29,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,476.95,7154.25,483.05,7245.75,475.4,7131.0,480.05,7200.75
2024-03-29,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,179.8,17980.0,184.7,18470.0,176.0,17600.0,182.1,18210.0
2024-03-30,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,327.0,19947.0,330.95,20187.95,320.1,19526.1,321.4,19605.4
2024-03-30,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.3,99.6,8.6,103.2,8.2,98.4,8.28,99.36
2024-03-30,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,977.35,9773.5,993.35,9933.5,972.97,9729.7,986.89,9868.9
2024-03-30,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,476.95,7154.25,483.05,7245.75,475.4,7131.0,480.05,7200.75
2024-03-30,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,179.8,17980.0,184.7,18470.0,176.0,17600.0,182.1,18210.0
2024-03-31,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,327.0,19947.0,330.95,20187.95,320.1,19526.1,321.4,19605.4
2024-03-31,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.3,99.6,8.6,103.2,8.2,98.4,8.28,99.36
2024-03-31,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,977.35,9773.5,993.35,9933.5,972.97,9729.7,986.89,9868.9
2024-03-31,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,476.95,7154.25,483.05,7245.75,475.4,7131.0,480.05,7200.75
2024-03-31,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,179.8,17980.0,184.7,18470.0,176.0,17600.0,182.1,18210.0
2024-04-01,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,328.0,20008.0,342.0,20862.0,326.15,19895.15,340.2,20752.2
2024-04-01,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.31,99.72,8.69,104.28,8.31,99.72,8.69,104.28
2024-04-01,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,993.84,9938.4,1003.53,10035.3,981.02,9810.2,985.99,9859.9
2024-04-01,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,482.9,7243.5,486.45,7296.75,481.6,7224.0,485.0,7275.0
2024-04-01,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,183.9,18390.0,188.2,18820.0,182.75,18275.0,184.5,18450.0
2024-04-02,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,341.05,20804.05,362.5,22112.5,337.25,20572.25,354.15,21603.15
2024-04-02,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.83,105.96,9.12,109.44,8.71,104.52,9.12,109.44
2024-04-02,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,993.55,9935.5,1001.8,10018.0,987.14,9871.4,998.12,9981.2
2024-04-02,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,482.1,7231.5,482.7,7240.5,479.75,7196.25,481.2,7218.0
2024-04-02,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,185.0,18500.0,185.0,18500.0,180.75,18075.0,183.1,18310.0
2024-04-03,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,352.95,21529.95,360.7,22002.7,351.15,21420.15,353.7,21575.7
2024-04-03,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.27,111.24,9.57,114.84,9.0,108.0,9.57,114.84
2024-04-03,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,998.81,9988.1,1007.76,10077.6,986.14,9861.4,1002.84,10028.4
2024-04-03,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,480.0,7200.0,487.85,7317.75,476.25,7143.75,483.35,7250.25
2024-04-03,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,181.95,18195.0,182.0,18200.0,177.85,17785.0,178.3,17830.0
2024-04-04,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,356.4,21740.4,358.8,21886.8,352.05,21475.05,354.5,21624.5
2024-04-04,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.84,118.08,9.85,118.2,9.1,109.2,9.57,114.84
2024-04-04,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1009.75,10097.5,1010.74,10107.4,992.11,9921.1,1005.82,10058.2
2024-04-04,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,486.45,7296.75,491.5,7372.5,479.7,7195.5,487.5,7312.5
2024-04-04,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,180.5,18050.0,188.15,18815.0,180.25,18025.0,187.0,18700.0
2024-04-05,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,354.0,21594.0,355.25,21670.25,350.25,21365.25,352.2,21484.2
2024-04-05,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.55,114.6,9.6,115.2,9.21,110.52,9.29,111.48
2024-04-05,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1005.77,10057.7,1005.82,10058.2,998.27,9982.7,1000.85,10008.5
2024-04-05,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,487.55,7313.25,487.55,7313.25,482.4,7236.0,485.2,7278.0
2024-04-05,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,188.25,18825.0,191.8,19180.0,187.25,18725.0,190.5,19050.0
2024-04-06,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,354.0,21594.0,355.25,21670.25,350.25,21365.25,352.2,21484.2
2024-04-06,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.55,114.6,9.6,115.2,9.21,110.52,9.29,111.48
2024-04-06,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1005.77,10057.7,1005.82,10058.2,998.27,9982.7,1000.85,10008.5
2024-04-06,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,487.55,7313.25,487.55,7313.25,482.4,7236.0,485.2,7278.0
2024-04-06,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,188.25,18825.0,191.8,19180.0,187.25,18725.0,190.5,19050.0
2024-04-07,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,354.0,21594.0,355.25,21670.25,350.25,21365.25,352.2,21484.2
2024-04-07,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.55,114.6,9.6,115.2,9.21,110.52,9.29,111.48
2024-04-07,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1005.77,10057.7,1005.82,10058.2,998.27,9982.7,1000.85,10008.5
2024-04-07,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,487.55,7313.25,487.55,7313.25,482.4,7236.0,485.2,7278.0
2024-04-07,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,188.25,18825.0,191.8,19180.0,187.25,18725.0,190.5,19050.0
2024-04-08,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,363.0,22143.0,366.7,22368.7,354.6,21630.6,356.4,21740.4
2024-04-08,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.35,112.2,9.5,114.0,8.91,106.92,9.1,109.2
2024-04-08,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1003.98,10039.8,1009.75,10097.5,997.87,9978.7,1006.72,10067.2
2024-04-08,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,490.0,7350.0,491.0,7365.0,478.4,7176.0,479.9,7198.5
2024-04-08,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,191.6,19160.0,194.0,19400.0,190.55,19055.0,191.8,19180.0
2024-04-09,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,357.95,21834.95,358.5,21868.5,351.55,21444.55,352.2,21484.2
2024-04-09,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.1,109.2,9.2,110.4,9.0,108.0,9.07,108.84
2024-04-09,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1015.66,10156.6,1023.26,10232.6,998.81,9988.1,1001.99,10019.9
2024-04-09,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,484.5,7267.5,485.3,7279.5,475.35,7130.25,475.8,7137.0
2024-04-09,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,192.55,19255.0,195.5,19550.0,188.75,18875.0,193.7,19370.0
2024-04-10,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,352.9,21526.9,354.4,21618.4,348.65,21267.65,350.65,21389.65
2024-04-10,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.95,107.4,9.14,109.68,8.65,103.8,8.79,105.48
2024-04-10,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1006.67,10066.7,1014.72,10147.2,1003.78,10037.8,1006.91,10069.1
2024-04-10,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,477.5,7162.5,479.35,7190.25,473.1,7096.5,477.25,7158.75
2024-04-10,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,195.0,19500.0,199.6,19960.0,194.05,19405.0,196.9,19690.0
2024-04-11,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,352.9,21526.9,354.4,21618.4,348.65,21267.65,350.65,21389.65
2024-04-11,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.95,107.4,9.14,109.68,8.65,103.8,8.79,105.48
2024-04-11,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1006.67,10066.7,1014.72,10147.2,1003.78,10037.8,1006.91,10069.1
2024-04-11,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,477.5,7162.5,479.35,7190.25,473.1,7096.5,477.25,7158.75
2024-04-11,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,195.0,19500.0,199.6,19960.0,194.05,19405.0,196.9,19690.0
2024-04-12,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,348.85,21279.85,351.0,21411.0,344.1,20990.1,345.05,21048.05
2024-04-12,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.7,104.4,8.95,107.4,8.65,103.8,8.85,106.2
2024-04-12,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1009.25,10092.5,1022.91,10229.1,1007.26,10072.6,1012.08,10120.8
2024-04-12,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,477.7,7165.5,480.2,7203.0,470.05,7050.75,470.9,7063.5
2024-04-12,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,195.85,19585.0,199.7,19970.0,190.5,19050.0,192.1,19210.0
2024-04-13,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,348.85,21279.85,351.0,21411.0,344.1,20990.1,345.05,21048.05
2024-04-13,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.7,104.4,8.95,107.4,8.65,103.8,8.85,106.2
2024-04-13,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1009.25,10092.5,1022.91,10229.1,1007.26,10072.6,1012.08,10120.8
2024-04-13,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,477.7,7165.5,480.2,7203.0,470.05,7050.75,470.9,7063.5
2024-04-13,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,195.85,19585.0,199.7,19970.0,190.5,19050.0,192.1,19210.0
2024-04-14,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,348.85,21279.85,351.0,21411.0,344.1,20990.1,345.05,21048.05
2024-04-14,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.7,104.4,8.95,107.4,8.65,103.8,8.85,106.2
2024-04-14,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1009.25,10092.5,1022.91,10229.1,1007.26,10072.6,1012.08,10120.8
2024-04-14,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,477.7,7165.5,480.2,7203.0,470.05,7050.75,470.9,7063.5
2024-04-14,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,195.85,19585.0,199.7,19970.0,190.5,19050.0,192.1,19210.0
2024-04-15,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,335.95,20492.95,341.95,20858.95,331.25,20206.25,336.3,20514.3
2024-04-15,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.5,102.0,8.8,105.6,8.41,100.92,8.52,102.24
2024-04-15,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,991.81,9918.1,1000.75,10007.5,972.78,9727.8,992.55,9925.5
2024-04-15,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,461.5,6922.5,468.35,7025.25,458.2,6873.0,459.25,6888.75
2024-04-15,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,188.0,18800.0,192.4,19240.0,184.5,18450.0,188.3,18830.0
2024-04-16,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,332.0,20252.0,339.85,20730.85,332.0,20252.0,336.2,20508.2
2024-04-16,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.5,102.0,8.93,107.16,8.3,99.6,8.79,105.48
2024-04-16,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,984.6,9846.0,998.37,9983.7,976.65,9766.5,986.34,9863.4
2024-04-16,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,453.55,6803.25,458.65,6879.75,444.95,6674.25,448.6,6729.0
2024-04-16,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,187.0,18700.0,189.3,18930.0,183.9,18390.0,186.45,18645.0
